datetime_beginning_utc,datetime_beginning_ept,ancillary_service,unit,value,row_is_current,version_nbr
9/23/2024 4:00:00 PM,9/23/2024 12:00:00 PM,RTO Synchronized Reserve,Price,0.040000,True,1
9/23/2024 5:00:00 PM,9/23/2024 1:00:00 PM,RTO Synchronized Reserve,Price,0.040000,True,1
9/23/2024 6:00:00 PM,9/23/2024 2:00:00 PM,RTO Synchronized Reserve,Price,0.040000,True,1
9/23/2024 7:00:00 PM,9/23/2024 3:00:00 PM,RTO Synchronized Reserve,Price,0.040000,True,1
9/23/2024 8:00:00 PM,9/23/2024 4:00:00 PM,RTO Synchronized Reserve,Price,0.040000,True,1
9/23/2024 9:00:00 PM,9/23/2024 5:00:00 PM,RTO Synchronized Reserve,Price,0.040000,True,1
9/23/2024 10:00:00 PM,9/23/2024 6:00:00 PM,RTO Synchronized Reserve,Price,0.040000,True,1
9/23/2024 11:00:00 PM,9/23/2024 7:00:00 PM,RTO Synchronized Reserve,Price,0.040000,True,1
9/24/2024 12:00:00 AM,9/23/2024 8:00:00 PM,RTO Synchronized Reserve,Price,0.040000,True,1
9/24/2024 1:00:00 AM,9/23/2024 9:00:00 PM,RTO Synchronized Reserve,Price,0.040000,True,1
9/24/2024 2:00:00 AM,9/23/2024 10:00:00 PM,RTO Synchronized Reserve,Price,0.040000,True,1
9/24/2024 3:00:00 AM,9/23/2024 11:00:00 PM,RTO Synchronized Reserve,Price,6.240000,True,1
9/24/2024 4:00:00 AM,9/24/2024 12:00:00 AM,RTO Synchronized Reserve,Price,0.040000,True,1
9/24/2024 5:00:00 AM,9/24/2024 1:00:00 AM,RTO Synchronized Reserve,Price,0.040000,True,1
9/24/2024 6:00:00 AM,9/24/2024 2:00:00 AM,RTO Synchronized Reserve,Price,0.040000,True,1
9/24/2024 7:00:00 AM,9/24/2024 3:00:00 AM,RTO Synchronized Reserve,Price,0.040000,True,1
9/24/2024 8:00:00 AM,9/24/2024 4:00:00 AM,RTO Synchronized Reserve,Price,0.040000,True,1
9/24/2024 9:00:00 AM,9/24/2024 5:00:00 AM,RTO Synchronized Reserve,Price,0.040000,True,1
9/24/2024 10:00:00 AM,9/24/2024 6:00:00 AM,RTO Synchronized Reserve,Price,0.580000,True,1
9/24/2024 11:00:00 AM,9/24/2024 7:00:00 AM,RTO Synchronized Reserve,Price,37.420000,True,1
9/24/2024 12:00:00 PM,9/24/2024 8:00:00 AM,RTO Synchronized Reserve,Price,0.040000,True,1
9/24/2024 1:00:00 PM,9/24/2024 9:00:00 AM,RTO Synchronized Reserve,Price,5.250000,True,1
9/24/2024 2:00:00 PM,9/24/2024 10:00:00 AM,RTO Synchronized Reserve,Price,0.040000,True,1
9/24/2024 3:00:00 PM,9/24/2024 11:00:00 AM,RTO Synchronized Reserve,Price,0.040000,True,1
9/24/2024 4:00:00 PM,9/24/2024 12:00:00 PM,RTO Synchronized Reserve,Price,0.040000,True,1
9/24/2024 5:00:00 PM,9/24/2024 1:00:00 PM,RTO Synchronized Reserve,Price,0.030000,True,1
9/24/2024 6:00:00 PM,9/24/2024 2:00:00 PM,RTO Synchronized Reserve,Price,0.030000,True,1
9/24/2024 7:00:00 PM,9/24/2024 3:00:00 PM,RTO Synchronized Reserve,Price,0.030000,True,1
9/24/2024 8:00:00 PM,9/24/2024 4:00:00 PM,RTO Synchronized Reserve,Price,0.040000,True,1
9/24/2024 9:00:00 PM,9/24/2024 5:00:00 PM,RTO Synchronized Reserve,Price,0.040000,True,1
9/24/2024 10:00:00 PM,9/24/2024 6:00:00 PM,RTO Synchronized Reserve,Price,0.490000,True,1
9/24/2024 11:00:00 PM,9/24/2024 7:00:00 PM,RTO Synchronized Reserve,Price,29.700000,True,1
9/25/2024 12:00:00 AM,9/24/2024 8:00:00 PM,RTO Synchronized Reserve,Price,9.720000,True,1
9/25/2024 1:00:00 AM,9/24/2024 9:00:00 PM,RTO Synchronized Reserve,Price,0.090000,True,1
9/25/2024 2:00:00 AM,9/24/2024 10:00:00 PM,RTO Synchronized Reserve,Price,0.040000,True,1
9/25/2024 3:00:00 AM,9/24/2024 11:00:00 PM,RTO Synchronized Reserve,Price,0.040000,True,1
9/25/2024 4:00:00 AM,9/25/2024 12:00:00 AM,RTO Synchronized Reserve,Price,0.040000,True,1
9/25/2024 5:00:00 AM,9/25/2024 1:00:00 AM,RTO Synchronized Reserve,Price,0.020000,True,1
9/25/2024 6:00:00 AM,9/25/2024 2:00:00 AM,RTO Synchronized Reserve,Price,0.040000,True,1
9/25/2024 7:00:00 AM,9/25/2024 3:00:00 AM,RTO Synchronized Reserve,Price,0.040000,True,1
9/25/2024 8:00:00 AM,9/25/2024 4:00:00 AM,RTO Synchronized Reserve,Price,0.040000,True,1
9/25/2024 9:00:00 AM,9/25/2024 5:00:00 AM,RTO Synchronized Reserve,Price,0.040000,True,1
9/25/2024 10:00:00 AM,9/25/2024 6:00:00 AM,RTO Synchronized Reserve,Price,0.010000,True,1
9/25/2024 11:00:00 AM,9/25/2024 7:00:00 AM,RTO Synchronized Reserve,Price,0.030000,True,1
9/25/2024 12:00:00 PM,9/25/2024 8:00:00 AM,RTO Synchronized Reserve,Price,0.030000,True,1
9/25/2024 1:00:00 PM,9/25/2024 9:00:00 AM,RTO Synchronized Reserve,Price,0.010000,True,1
9/25/2024 2:00:00 PM,9/25/2024 10:00:00 AM,RTO Synchronized Reserve,Price,0.010000,True,1
9/25/2024 3:00:00 PM,9/25/2024 11:00:00 AM,RTO Synchronized Reserve,Price,0.010000,True,1
9/25/2024 4:00:00 PM,9/25/2024 12:00:00 PM,RTO Synchronized Reserve,Price,0.020000,True,1
9/25/2024 5:00:00 PM,9/25/2024 1:00:00 PM,RTO Synchronized Reserve,Price,0.040000,True,1
9/25/2024 6:00:00 PM,9/25/2024 2:00:00 PM,RTO Synchronized Reserve,Price,0.020000,True,1
9/25/2024 7:00:00 PM,9/25/2024 3:00:00 PM,RTO Synchronized Reserve,Price,0.040000,True,1
9/25/2024 8:00:00 PM,9/25/2024 4:00:00 PM,RTO Synchronized Reserve,Price,0.070000,True,1
9/25/2024 9:00:00 PM,9/25/2024 5:00:00 PM,RTO Synchronized Reserve,Price,1.150000,True,1
9/25/2024 10:00:00 PM,9/25/2024 6:00:00 PM,RTO Synchronized Reserve,Price,3.320000,True,1
9/25/2024 11:00:00 PM,9/25/2024 7:00:00 PM,RTO Synchronized Reserve,Price,0.690000,True,1
9/26/2024 12:00:00 AM,9/25/2024 8:00:00 PM,RTO Synchronized Reserve,Price,1.110000,True,1
9/26/2024 1:00:00 AM,9/25/2024 9:00:00 PM,RTO Synchronized Reserve,Price,0.040000,True,1
9/26/2024 2:00:00 AM,9/25/2024 10:00:00 PM,RTO Synchronized Reserve,Price,2.770000,True,1
9/26/2024 3:00:00 AM,9/25/2024 11:00:00 PM,RTO Synchronized Reserve,Price,1.310000,True,1
9/26/2024 4:00:00 AM,9/26/2024 12:00:00 AM,RTO Synchronized Reserve,Price,0.040000,True,1
9/26/2024 5:00:00 AM,9/26/2024 1:00:00 AM,RTO Synchronized Reserve,Price,0.020000,True,1
9/26/2024 6:00:00 AM,9/26/2024 2:00:00 AM,RTO Synchronized Reserve,Price,0.020000,True,1
9/26/2024 7:00:00 AM,9/26/2024 3:00:00 AM,RTO Synchronized Reserve,Price,0.020000,True,1
9/26/2024 8:00:00 AM,9/26/2024 4:00:00 AM,RTO Synchronized Reserve,Price,0.020000,True,1
9/26/2024 9:00:00 AM,9/26/2024 5:00:00 AM,RTO Synchronized Reserve,Price,0.040000,True,1
9/26/2024 10:00:00 AM,9/26/2024 6:00:00 AM,RTO Synchronized Reserve,Price,1.060000,True,1
9/26/2024 11:00:00 AM,9/26/2024 7:00:00 AM,RTO Synchronized Reserve,Price,0.040000,True,1
9/26/2024 12:00:00 PM,9/26/2024 8:00:00 AM,RTO Synchronized Reserve,Price,0.010000,True,1
9/26/2024 1:00:00 PM,9/26/2024 9:00:00 AM,RTO Synchronized Reserve,Price,0.030000,True,1
9/26/2024 2:00:00 PM,9/26/2024 10:00:00 AM,RTO Synchronized Reserve,Price,0.040000,True,1
9/26/2024 3:00:00 PM,9/26/2024 11:00:00 AM,RTO Synchronized Reserve,Price,0.020000,True,1
9/26/2024 4:00:00 PM,9/26/2024 12:00:00 PM,RTO Synchronized Reserve,Price,0.010000,True,1
9/26/2024 5:00:00 PM,9/26/2024 1:00:00 PM,RTO Synchronized Reserve,Price,0.030000,True,1
9/26/2024 6:00:00 PM,9/26/2024 2:00:00 PM,RTO Synchronized Reserve,Price,0.040000,True,1
9/26/2024 7:00:00 PM,9/26/2024 3:00:00 PM,RTO Synchronized Reserve,Price,0.040000,True,1
9/26/2024 8:00:00 PM,9/26/2024 4:00:00 PM,RTO Synchronized Reserve,Price,0.040000,True,1
9/26/2024 9:00:00 PM,9/26/2024 5:00:00 PM,RTO Synchronized Reserve,Price,2.790000,True,1
9/26/2024 10:00:00 PM,9/26/2024 6:00:00 PM,RTO Synchronized Reserve,Price,0.030000,True,1
9/26/2024 11:00:00 PM,9/26/2024 7:00:00 PM,RTO Synchronized Reserve,Price,0.490000,True,1
9/27/2024 12:00:00 AM,9/26/2024 8:00:00 PM,RTO Synchronized Reserve,Price,0.030000,True,1
9/27/2024 1:00:00 AM,9/26/2024 9:00:00 PM,RTO Synchronized Reserve,Price,0.040000,True,1
9/27/2024 2:00:00 AM,9/26/2024 10:00:00 PM,RTO Synchronized Reserve,Price,0.030000,True,1
9/27/2024 3:00:00 AM,9/26/2024 11:00:00 PM,RTO Synchronized Reserve,Price,0.040000,True,1
9/27/2024 4:00:00 AM,9/27/2024 12:00:00 AM,RTO Synchronized Reserve,Price,8.380000,True,1
9/27/2024 5:00:00 AM,9/27/2024 1:00:00 AM,RTO Synchronized Reserve,Price,0.040000,True,1
9/27/2024 6:00:00 AM,9/27/2024 2:00:00 AM,RTO Synchronized Reserve,Price,0.040000,True,1
9/27/2024 7:00:00 AM,9/27/2024 3:00:00 AM,RTO Synchronized Reserve,Price,0.040000,True,1
9/27/2024 8:00:00 AM,9/27/2024 4:00:00 AM,RTO Synchronized Reserve,Price,0.040000,True,1
9/27/2024 9:00:00 AM,9/27/2024 5:00:00 AM,RTO Synchronized Reserve,Price,0.040000,True,1
9/27/2024 10:00:00 AM,9/27/2024 6:00:00 AM,RTO Synchronized Reserve,Price,0.020000,True,1
9/27/2024 11:00:00 AM,9/27/2024 7:00:00 AM,RTO Synchronized Reserve,Price,3.850000,True,1
9/27/2024 12:00:00 PM,9/27/2024 8:00:00 AM,RTO Synchronized Reserve,Price,0.030000,True,1
9/27/2024 1:00:00 PM,9/27/2024 9:00:00 AM,RTO Synchronized Reserve,Price,0.410000,True,1
9/27/2024 2:00:00 PM,9/27/2024 10:00:00 AM,RTO Synchronized Reserve,Price,0.030000,True,1
9/27/2024 3:00:00 PM,9/27/2024 11:00:00 AM,RTO Synchronized Reserve,Price,0.010000,True,1
9/27/2024 4:00:00 PM,9/27/2024 12:00:00 PM,RTO Synchronized Reserve,Price,0.010000,True,1
9/27/2024 5:00:00 PM,9/27/2024 1:00:00 PM,RTO Synchronized Reserve,Price,0.010000,True,1
9/27/2024 6:00:00 PM,9/27/2024 2:00:00 PM,RTO Synchronized Reserve,Price,0.010000,True,1
9/27/2024 7:00:00 PM,9/27/2024 3:00:00 PM,RTO Synchronized Reserve,Price,0.010000,True,1
9/27/2024 8:00:00 PM,9/27/2024 4:00:00 PM,RTO Synchronized Reserve,Price,0.010000,True,1
9/27/2024 9:00:00 PM,9/27/2024 5:00:00 PM,RTO Synchronized Reserve,Price,0.020000,True,1
9/27/2024 10:00:00 PM,9/27/2024 6:00:00 PM,RTO Synchronized Reserve,Price,0.020000,True,1
9/27/2024 11:00:00 PM,9/27/2024 7:00:00 PM,RTO Synchronized Reserve,Price,0.040000,True,1
9/28/2024 12:00:00 AM,9/27/2024 8:00:00 PM,RTO Synchronized Reserve,Price,0.030000,True,1
9/28/2024 1:00:00 AM,9/27/2024 9:00:00 PM,RTO Synchronized Reserve,Price,0.040000,True,1
9/28/2024 2:00:00 AM,9/27/2024 10:00:00 PM,RTO Synchronized Reserve,Price,0.940000,True,1
9/28/2024 3:00:00 AM,9/27/2024 11:00:00 PM,RTO Synchronized Reserve,Price,0.200000,True,1
9/28/2024 4:00:00 AM,9/28/2024 12:00:00 AM,RTO Synchronized Reserve,Price,0.040000,True,1
9/28/2024 5:00:00 AM,9/28/2024 1:00:00 AM,RTO Synchronized Reserve,Price,0.040000,True,1
9/28/2024 6:00:00 AM,9/28/2024 2:00:00 AM,RTO Synchronized Reserve,Price,0.040000,True,1
9/28/2024 7:00:00 AM,9/28/2024 3:00:00 AM,RTO Synchronized Reserve,Price,0.040000,True,1
9/28/2024 8:00:00 AM,9/28/2024 4:00:00 AM,RTO Synchronized Reserve,Price,0.040000,True,1
9/28/2024 9:00:00 AM,9/28/2024 5:00:00 AM,RTO Synchronized Reserve,Price,0.350000,True,1
9/28/2024 10:00:00 AM,9/28/2024 6:00:00 AM,RTO Synchronized Reserve,Price,5.460000,True,1
9/28/2024 11:00:00 AM,9/28/2024 7:00:00 AM,RTO Synchronized Reserve,Price,0.030000,True,1
9/28/2024 12:00:00 PM,9/28/2024 8:00:00 AM,RTO Synchronized Reserve,Price,0.020000,True,1
9/28/2024 1:00:00 PM,9/28/2024 9:00:00 AM,RTO Synchronized Reserve,Price,0.020000,True,1
9/28/2024 2:00:00 PM,9/28/2024 10:00:00 AM,RTO Synchronized Reserve,Price,0.040000,True,1
9/28/2024 3:00:00 PM,9/28/2024 11:00:00 AM,RTO Synchronized Reserve,Price,0.040000,True,1
9/28/2024 4:00:00 PM,9/28/2024 12:00:00 PM,RTO Synchronized Reserve,Price,1.390000,True,1
9/28/2024 5:00:00 PM,9/28/2024 1:00:00 PM,RTO Synchronized Reserve,Price,0.360000,True,1
9/28/2024 6:00:00 PM,9/28/2024 2:00:00 PM,RTO Synchronized Reserve,Price,0.030000,True,1
9/28/2024 7:00:00 PM,9/28/2024 3:00:00 PM,RTO Synchronized Reserve,Price,0.030000,True,1
9/28/2024 8:00:00 PM,9/28/2024 4:00:00 PM,RTO Synchronized Reserve,Price,0.640000,True,1
9/28/2024 9:00:00 PM,9/28/2024 5:00:00 PM,RTO Synchronized Reserve,Price,43.540000,True,1
9/28/2024 10:00:00 PM,9/28/2024 6:00:00 PM,RTO Synchronized Reserve,Price,4.670000,True,1
9/28/2024 11:00:00 PM,9/28/2024 7:00:00 PM,RTO Synchronized Reserve,Price,18.240000,True,1
9/29/2024 12:00:00 AM,9/28/2024 8:00:00 PM,RTO Synchronized Reserve,Price,3.700000,True,1
9/29/2024 1:00:00 AM,9/28/2024 9:00:00 PM,RTO Synchronized Reserve,Price,7.890000,True,1
9/29/2024 2:00:00 AM,9/28/2024 10:00:00 PM,RTO Synchronized Reserve,Price,3.320000,True,1
9/29/2024 3:00:00 AM,9/28/2024 11:00:00 PM,RTO Synchronized Reserve,Price,1.580000,True,1
9/29/2024 4:00:00 AM,9/29/2024 12:00:00 AM,RTO Synchronized Reserve,Price,0.040000,True,1
9/29/2024 5:00:00 AM,9/29/2024 1:00:00 AM,RTO Synchronized Reserve,Price,0.030000,True,1
9/29/2024 6:00:00 AM,9/29/2024 2:00:00 AM,RTO Synchronized Reserve,Price,0.040000,True,1
9/29/2024 7:00:00 AM,9/29/2024 3:00:00 AM,RTO Synchronized Reserve,Price,0.010000,True,1
9/29/2024 8:00:00 AM,9/29/2024 4:00:00 AM,RTO Synchronized Reserve,Price,0.010000,True,1
9/29/2024 9:00:00 AM,9/29/2024 5:00:00 AM,RTO Synchronized Reserve,Price,0.030000,True,1
9/29/2024 10:00:00 AM,9/29/2024 6:00:00 AM,RTO Synchronized Reserve,Price,0.040000,True,1
9/29/2024 11:00:00 AM,9/29/2024 7:00:00 AM,RTO Synchronized Reserve,Price,0.040000,True,1
9/29/2024 12:00:00 PM,9/29/2024 8:00:00 AM,RTO Synchronized Reserve,Price,2.390000,True,1
9/29/2024 1:00:00 PM,9/29/2024 9:00:00 AM,RTO Synchronized Reserve,Price,5.210000,True,1
9/29/2024 2:00:00 PM,9/29/2024 10:00:00 AM,RTO Synchronized Reserve,Price,0.030000,True,1
9/29/2024 3:00:00 PM,9/29/2024 11:00:00 AM,RTO Synchronized Reserve,Price,0.040000,True,1
9/29/2024 4:00:00 PM,9/29/2024 12:00:00 PM,RTO Synchronized Reserve,Price,19.950000,True,1
9/29/2024 5:00:00 PM,9/29/2024 1:00:00 PM,RTO Synchronized Reserve,Price,3.000000,True,1
9/29/2024 6:00:00 PM,9/29/2024 2:00:00 PM,RTO Synchronized Reserve,Price,0.030000,True,1
9/29/2024 7:00:00 PM,9/29/2024 3:00:00 PM,RTO Synchronized Reserve,Price,3.330000,True,1
9/29/2024 8:00:00 PM,9/29/2024 4:00:00 PM,RTO Synchronized Reserve,Price,0.560000,True,1
9/29/2024 9:00:00 PM,9/29/2024 5:00:00 PM,RTO Synchronized Reserve,Price,8.320000,True,1
9/29/2024 10:00:00 PM,9/29/2024 6:00:00 PM,RTO Synchronized Reserve,Price,43.030000,True,1
9/29/2024 11:00:00 PM,9/29/2024 7:00:00 PM,RTO Synchronized Reserve,Price,54.860000,True,1
9/30/2024 12:00:00 AM,9/29/2024 8:00:00 PM,RTO Synchronized Reserve,Price,12.050000,True,1
9/30/2024 1:00:00 AM,9/29/2024 9:00:00 PM,RTO Synchronized Reserve,Price,3.050000,True,1
9/30/2024 2:00:00 AM,9/29/2024 10:00:00 PM,RTO Synchronized Reserve,Price,0.080000,True,1
9/30/2024 3:00:00 AM,9/29/2024 11:00:00 PM,RTO Synchronized Reserve,Price,4.310000,True,1
9/30/2024 4:00:00 AM,9/30/2024 12:00:00 AM,RTO Synchronized Reserve,Price,0.750000,True,1
9/30/2024 5:00:00 AM,9/30/2024 1:00:00 AM,RTO Synchronized Reserve,Price,0.040000,True,1
9/30/2024 6:00:00 AM,9/30/2024 2:00:00 AM,RTO Synchronized Reserve,Price,0.040000,True,1
9/30/2024 7:00:00 AM,9/30/2024 3:00:00 AM,RTO Synchronized Reserve,Price,0.010000,True,1
9/30/2024 8:00:00 AM,9/30/2024 4:00:00 AM,RTO Synchronized Reserve,Price,0.040000,True,1
9/30/2024 9:00:00 AM,9/30/2024 5:00:00 AM,RTO Synchronized Reserve,Price,0.030000,True,1
9/30/2024 10:00:00 AM,9/30/2024 6:00:00 AM,RTO Synchronized Reserve,Price,2.220000,True,1
9/30/2024 11:00:00 AM,9/30/2024 7:00:00 AM,RTO Synchronized Reserve,Price,11.780000,True,1
9/30/2024 12:00:00 PM,9/30/2024 8:00:00 AM,RTO Synchronized Reserve,Price,23.830000,True,1
9/30/2024 1:00:00 PM,9/30/2024 9:00:00 AM,RTO Synchronized Reserve,Price,28.560000,True,1
9/30/2024 2:00:00 PM,9/30/2024 10:00:00 AM,RTO Synchronized Reserve,Price,7.300000,True,1
9/30/2024 3:00:00 PM,9/30/2024 11:00:00 AM,RTO Synchronized Reserve,Price,0.660000,True,1
9/30/2024 4:00:00 PM,9/30/2024 12:00:00 PM,RTO Synchronized Reserve,Price,1.240000,True,1
9/30/2024 5:00:00 PM,9/30/2024 1:00:00 PM,RTO Synchronized Reserve,Price,4.210000,True,1
9/30/2024 6:00:00 PM,9/30/2024 2:00:00 PM,RTO Synchronized Reserve,Price,5.330000,True,1
9/30/2024 7:00:00 PM,9/30/2024 3:00:00 PM,RTO Synchronized Reserve,Price,19.560000,True,1
9/30/2024 8:00:00 PM,9/30/2024 4:00:00 PM,RTO Synchronized Reserve,Price,7.960000,True,1
9/30/2024 9:00:00 PM,9/30/2024 5:00:00 PM,RTO Synchronized Reserve,Price,56.600000,True,1
9/30/2024 10:00:00 PM,9/30/2024 6:00:00 PM,RTO Synchronized Reserve,Price,45.400000,True,1
9/30/2024 11:00:00 PM,9/30/2024 7:00:00 PM,RTO Synchronized Reserve,Price,53.880000,True,1
10/1/2024 12:00:00 AM,9/30/2024 8:00:00 PM,RTO Synchronized Reserve,Price,5.130000,True,1
10/1/2024 1:00:00 AM,9/30/2024 9:00:00 PM,RTO Synchronized Reserve,Price,11.910000,True,1
10/1/2024 2:00:00 AM,9/30/2024 10:00:00 PM,RTO Synchronized Reserve,Price,12.010000,True,1
10/1/2024 3:00:00 AM,9/30/2024 11:00:00 PM,RTO Synchronized Reserve,Price,22.150000,True,1
